person_name,time_us,time_ms,ecg_raw,ecg_bandpass_0.5_45Hz,ppg_ir_raw,ppg_ir_bandpass_0.5_8Hz,ppg_red_raw
unknown,0,0.000,1912,27.963905,28244,187.563016,24122
unknown,500,0.500,1976,8.654993,27682,195.344934,23687
unknown,2500,2.500,1719,-1.923483,28254,203.050251,24123
unknown,5000,5.000,1649,-2.189179,28255,210.655039,24117
unknown,7500,7.500,1798,5.933686,28237,218.135927,24115
unknown,10000,10.000,1994,18.186770,28235,225.470155,24127
unknown,12500,12.500,1954,29.777119,28242,232.635619,24117
unknown,15000,15.000,1904,37.092168,28244,239.610896,24114
unknown,17500,17.500,1925,38.745542,28231,246.375270,24112
unknown,20000,20.000,1919,35.686800,28233,252.908742,24125
unknown,22500,22.500,1727,30.476608,28227,259.192030,24109
unknown,25000,25.000,1665,26.108040,28231,265.206567,24106
unknown,27500,27.500,1815,24.858033,28225,270.934491,24108
unknown,30000,30.000,2013,27.569588,28227,276.358632,24120
unknown,32500,32.500,1973,33.553260,28220,281.462495,24109
unknown,35000,35.000,1922,41.050348,28215,286.230241,24106
unknown,37500,37.500,1943,48.011724,28203,290.646668,24105
unknown,40000,40.000,1932,52.871915,28215,294.697194,24110
unknown,42500,42.500,1739,55.045549,28202,298.367845,24102
unknown,45000,45.000,1681,55.007689,28203,301.645242,24102
unknown,47500,47.500,1840,53.982264,28200,304.516590,24098
unknown,50000,50.000,2033,53.395834,28205,306.969687,24105
unknown,52500,52.500,1996,54.317597,28204,308.992920,24099
unknown,55000,55.000,1944,57.089109,28197,310.575282,24098
unknown,57500,57.500,1967,61.263090,28197,311.706392,24088
unknown,60000,60.000,1947,65.852891,28198,312.376520,24107
unknown,62500,62.500,1750,69.782499,28194,312.576624,24088
unknown,65000,65.000,1692,72.357087,28194,312.298390,24094
unknown,67500,67.500,1855,73.568203,28176,311.534286,24090
unknown,70000,70.000,2052,74.108326,28193,310.277612,24103
unknown,72500,72.500,2011,75.078017,28192,308.522569,24091
unknown,75000,75.000,1966,77.489152,28192,306.264321,24088
unknown,77500,77.500,1987,81.756410,28175,303.499069,24088
unknown,80000,80.000,1968,87.389668,28191,300.224125,24104
unknown,82500,82.500,1776,93.037459,28192,296.437991,24086
unknown,85000,85.000,1723,96.902027,28195,292.140431,24091
unknown,87500,87.500,1883,97.394715,28172,287.332551,24080
unknown,90000,90.000,2067,93.786398,28190,282.016869,24095
unknown,92500,92.500,2008,86.583359,28187,276.197390,24089
unknown,95000,95.000,1957,77.444995,28187,269.879665,24086
unknown,97500,97.500,1976,68.632179,28168,263.070853,24084
unknown,100000,100.000,1949,62.170085,28189,255.779766,24098
unknown,102500,102.500,1745,59.045845,28183,248.016916,24087
unknown,105000,105.000,1685,58.775003,28183,239.794538,24086
unknown,107500,107.500,1849,59.543363,28161,231.126610,24082
unknown,110000,110.000,2030,58.904597,28173,222.028862,24087
unknown,112500,112.500,1975,54.777753,28174,212.518762,24085
unknown,115000,115.000,1920,46.344476,28167,202.615499,24084
unknown,117500,117.500,1936,34.463150,28142,192.339942,24072
unknown,120000,120.000,1900,21.400843,28154,181.714591,24074
unknown,122500,122.500,1694,9.965330,28134,170.763513,24071
unknown,125000,125.000,1637,2.381625,28121,159.512256,24061
unknown,127500,127.500,1798,-0.616063,28103,147.987758,24058
unknown,130000,130.000,1973,-0.079272,28096,136.218241,24051
