person_name,time_us,time_ms,ecg_raw,ecg_bandpass_0.5_45Hz,ppg_ir_raw,ppg_ir_bandpass_0.5_8Hz,ppg_red_raw
unknown,0,0.000,1915,-73.586331,,,
unknown,2500,2.500,1815,-59.617155,,,
unknown,5000,5.000,1668,-27.156098,,,
unknown,7500,7.500,1535,13.118666,,,
unknown,10000,10.000,1647,49.147107,,,
unknown,12500,12.500,1948,71.723792,,,
unknown,15000,15.000,2132,77.488220,,,
unknown,17500,17.500,2067,69.619027,,,
unknown,20000,20.000,1947,56.084471,,,
unknown,22500,22.500,1858,46.227651,,,
unknown,25000,25.000,1729,47.056799,,,
unknown,27500,27.500,1615,60.654970,,,
unknown,30000,30.000,1725,83.627109,,,
unknown,32500,32.500,2026,108.682362,,,
unknown,35000,35.000,2204,127.635810,,,
unknown,37500,37.500,2126,134.616259,,,
unknown,40000,40.000,1996,128.255908,,,
unknown,42500,42.500,1895,112.088154,,,
unknown,45000,45.000,1743,93.092893,,,
unknown,47500,47.500,1617,79.020703,,,
unknown,50000,50.000,1734,75.542713,,,
unknown,52500,52.500,2036,84.278241,,,
unknown,55000,55.000,2218,102.374612,,,
unknown,57500,57.500,2137,123.717209,,,
unknown,60000,60.000,1986,141.261469,,,
unknown,62500,62.500,1869,149.608080,,,
unknown,65000,65.000,1764,146.900634,,,
unknown,67500,67.500,1700,135.402276,,,
unknown,70000,70.000,1825,120.588650,,,
unknown,72500,72.500,2094,109.105965,,,
unknown,75000,75.000,2194,106.316455,,,
unknown,77500,77.500,2072,114.275862,,,
unknown,80000,80.000,1960,130.831178,,,
unknown,82500,82.500,1928,150.150067,,,
unknown,85000,85.000,1833,164.519506,,,
unknown,87500,87.500,1720,166.830026,,,
unknown,90000,90.000,1804,152.927386,,,
unknown,92500,92.500,2057,123.044271,,,
unknown,95000,95.000,2168,81.818455,,,
unknown,97500,97.500,2036,36.873516,,,
unknown,100000,100.000,1881,-3.568051,,,
unknown,102500,102.500,1759,-33.222392,,,
unknown,105000,105.000,1592,-49.547533,,,
unknown,107500,107.500,1461,-54.179933,,,
unknown,110000,110.000,1582,-51.870343,,,
unknown,112500,112.500,1884,-48.353574,,,
unknown,115000,115.000,2049,-48.007532,,,
unknown,117500,117.500,1970,-52.252355,,,
unknown,120000,120.000,1840,-59.350631,,,
unknown,122500,122.500,1728,-65.688838,,,
unknown,125000,125.000,1555,-67.973006,,,
unknown,127500,127.500,1437,-65.330067,,,
unknown,130000,130.000,1572,-60.277949,,,
unknown,132500,132.500,1886,-57.959135,,,
unknown,135000,135.000,2040,-63.775123,,,
unknown,137500,137.500,1936,-80.314908,,,
unknown,140000,140.000,1781,-104.908044,,,
unknown,142500,142.500,1660,-129.030112,,,
unknown,145000,145.000,1490,-140.138527,,,
unknown,147500,147.500,1394,-125.549517,,,
unknown,150000,150.000,1574,-77.068880,,,
unknown,152500,152.500,1943,5.352726,,,
unknown,155000,155.000,2189,112.433040,,,
unknown,157500,157.500,2227,227.469830,,,
unknown,160000,160.000,2219,330.810158,,,
unknown,162500,162.500,2197,405.326616,,,
unknown,165000,165.000,2083,440.925156,,,
unknown,167500,167.500,1973,436.468067,,,
unknown,170000,170.000,2067,398.514927,,,
unknown,172500,172.500,2273,337.558198,,,
unknown,175000,175.000,2315,263.432112,,,
unknown,177500,177.500,2148,181.876801,,,
unknown,180000,180.000,1968,93.702775,,,
unknown,182500,182.500,1818,-3.162872,,,
unknown,185000,185.000,1572,-109.770584,,,
unknown,187500,187.500,1324,-222.288176,,,
unknown,190000,190.000,1306,-330.160574,,,
unknown,192500,192.500,1496,-417.462826,,,
unknown,195000,195.000,1591,-467.265708,,,
unknown,197500,197.500,1516,-467.488276,,,
unknown,200000,200.000,1464,-415.949736,,,
unknown,202500,202.500,1488,-322.496221,,,
unknown,205000,205.000,1458,-207.127304,,,
unknown,207500,207.500,1451,-94.572182,,,
unknown,210000,210.000,1642,-7.152032,,,
unknown,212500,212.500,1966,41.550658,,,
unknown,215000,215.000,2113,49.991833,,,
unknown,217500,217.500,2008,27.867250,,,
unknown,220000,220.000,1869,-8.305208,,,
unknown,222500,222.500,1757,-41.426076,,,
unknown,225000,225.000,1592,-59.508308,,,
unknown,227500,227.500,1482,-58.824159,,,
unknown,230000,230.000,1617,-43.626102,,,
unknown,232500,232.500,1922,-22.950733,,,
unknown,235000,235.000,2066,-6.096800,,,
unknown,237500,237.500,1980,1.272073,,,
unknown,240000,240.000,1865,-1.091468,,,
unknown,242500,242.500,1776,-8.816118,,,
unknown,245000,245.000,1623,-15.623485,,,
unknown,247500,247.500,1524,-16.544409,,,
unknown,250000,250.000,1661,-10.155974,,,
unknown,252500,252.500,1959,1.069709,,,
unknown,255000,255.000,2095,12.288212,,,
unknown,257500,257.500,1997,18.816144,,,
unknown,260000,260.000,1875,18.420019,,,
unknown,262500,262.500,1789,12.306339,,,
unknown,265000,265.000,1637,4.425926,,,
unknown,267500,267.500,1535,-0.491271,,,
unknown,270000,270.000,1674,0.811401,,,
unknown,272500,272.500,1975,8.643445,,,
unknown,275000,275.000,2109,20.325392,,,
unknown,277500,277.500,2015,31.538113,,,
