person_name,time_us,time_ms,ecg_raw,ecg_bandpass_0.5_45Hz,ppg_ir_raw,ppg_ir_bandpass_0.5_8Hz,ppg_red_raw
unknown,0,0.000,2000,88.349905,27879,96.532468,23575
unknown,500,0.500,1880,116.598030,27897,93.861282,23548
unknown,2500,2.500,2077,123.881625,27885,91.388865,23583
unknown,5000,5.000,1973,98.558360,27883,89.137294,23576
unknown,7500,7.500,1889,35.118832,27876,87.126795,23576
unknown,10000,10.000,1850,-63.086097,27896,85.375572,23586
unknown,12500,12.500,1700,-183.375291,27898,83.899669,23582
unknown,15000,15.000,1370,-305.927722,27899,82.712849,23589
unknown,17500,17.500,1226,-408.220813,27867,81.826500,23576
unknown,20000,20.000,1333,-470.557307,27913,81.249567,23586
unknown,22500,22.500,1481,-481.103180,27917,80.988506,23590
unknown,25000,25.000,1477,-438.934160,27919,81.047269,23588
unknown,27500,27.500,1521,-354.157210,27910,81.427312,23589
unknown,30000,30.000,1671,-245.063252,27928,82.127628,23597
unknown,32500,32.500,1731,-133.186136,27926,83.144804,23598
unknown,35000,35.000,1627,-37.779160,27938,84.473099,23598
unknown,37500,37.500,1654,28.643361,27943,86.104550,23589
unknown,40000,40.000,1874,62.458780,27952,88.029088,23608
unknown,42500,42.500,2036,68.342984,27958,90.234678,23603
unknown,45000,45.000,1974,56.398232,27965,92.707471,23611
unknown,47500,47.500,1918,38.163020,27965,95.431974,23603
unknown,50000,50.000,1935,22.914414,27971,98.391221,23610
unknown,52500,52.500,1871,15.416467,27973,101.566960,23611
unknown,55000,55.000,1679,15.632415,27980,104.939843,23610
unknown,57500,57.500,1651,20.163199,27971,108.489617,23608
unknown,60000,60.000,1842,24.588653,27988,112.195313,23616
unknown,62500,62.500,1995,25.674087,28001,116.035440,23627
unknown,65000,65.000,1937,22.609700,27986,119.988165,23621
unknown,67500,67.500,1894,16.952453,27985,124.031489,23602
unknown,70000,70.000,1922,11.511646,27998,128.143415,23621
unknown,72500,72.500,1859,8.823971,27998,132.302102,23628
unknown,75000,75.000,1671,9.953117,28001,136.486006,23615
unknown,77500,77.500,1650,14.117535,28002,140.674011,23607
unknown,80000,80.000,1847,19.226780,28000,144.845535,23622
unknown,82500,82.500,1995,22.991178,28003,148.980625,23624
unknown,85000,85.000,1936,24.041168,28002,153.060039,23624
unknown,87500,87.500,1894,22.535727,28003,157.065302,23603
unknown,90000,90.000,1924,20.013056,28001,160.978746,23621
unknown,92500,92.500,1863,18.601291,27998,164.783543,23619
unknown,95000,95.000,1682,19.992423,28001,168.463704,23623
unknown,97500,97.500,1669,24.665369,28018,172.004081,23604
unknown,100000,100.000,1869,31.700269,28004,175.390340,23623
unknown,102500,102.500,2009,39.235313,28003,178.608934,23620
unknown,105000,105.000,1956,45.321256,28001,181.647049,23620
unknown,107500,107.500,1916,48.762885,28012,184.492559,23605
unknown,110000,110.000,1952,49.568966,28000,187.133960,23619
unknown,112500,112.500,1888,48.835950,28002,189.560304,23620
unknown,115000,115.000,1707,48.161564,27992,191.761130,23619
unknown,117500,117.500,1695,48.893011,27994,193.726395,23606
unknown,120000,120.000,1898,51.567599,27988,195.446403,23618
unknown,122500,122.500,2031,55.785816,27993,196.911743,23613
unknown,125000,125.000,1969,60.533871,27985,198.113227,23612
unknown,127500,127.500,1931,64.756737,28000,199.041842,23613
unknown,130000,130.000,1967,67.876705,27988,199.688703,23614
unknown,132500,132.500,1902,70.001911,27988,200.045030,23616
unknown,135000,135.000,1727,71.742395,27990,200.102123,23619
unknown,137500,137.500,1723,73.757237,28002,199.851364,23619
unknown,140000,140.000,1928,76.291495,27991,199.284224,23615
unknown,142500,142.500,2060,78.960350,27990,198.392292,23619
unknown,145000,145.000,1989,80.903455,27996,197.167316,23619
unknown,147500,147.500,1946,81.234962,28009,195.601264,23624
unknown,150000,150.000,1979,79.554554,27991,193.686392,23616
unknown,152500,152.500,1901,76.243808,27991,191.415337,23620
unknown,155000,155.000,1724,72.372493,28000,188.781219,23623
unknown,157500,157.500,1720,69.232962,28007,185.777753,23612
unknown,160000,160.000,1925,67.712436,27992,182.399379,23615
unknown,162500,162.500,2045,67.807097,27994,178.641392,23625
unknown,165000,165.000,1982,68.528887,27993,174.500091,23616
unknown,167500,167.500,1936,68.277471,28005,169.972923,23621
unknown,170000,170.000,1968,65.528944,27981,165.058631,23614
unknown,172500,172.500,1875,59.534948,27982,159.757408,23611
unknown,175000,175.000,1696,50.708377,27978,154.071046,23616
unknown,177500,177.500,1693,40.506528,27984,148.003070,23605
unknown,180000,180.000,1893,30.849387,27968,141.558881,23616
unknown,182500,182.500,2000,23.324928,27958,134.745874,23607
unknown,185000,185.000,1932,18.534898,27960,127.573548,23605
unknown,187500,187.500,1888,15.874734,27943,120.053601,23601
unknown,190000,190.000,1916,13.846345,27933,112.200001,23600
unknown,192500,192.500,1825,10.761476,27926,104.029046,23590
unknown,195000,195.000,1647,5.517061,27912,95.559391,23590
unknown,197500,197.500,1648,-1.906679,27902,86.812057,23586
unknown,200000,200.000,1853,-10.445908,27897,77.810412,23584
unknown,202500,202.500,1960,-18.442852,27886,68.580126,23574
unknown,205000,205.000,1889,-24.395215,27868,59.149101,23571
unknown,207500,207.500,1845,-27.620199,27861,49.547366,23570
unknown,210000,210.000,1877,-28.532221,27846,39.806954,23569
unknown,212500,212.500,1783,-28.414542,27832,29.961745,23562
unknown,215000,215.000,1612,-28.798129,27809,20.047283,23560
unknown,217500,217.500,1618,-30.738541,27794,10.100574,23545
unknown,220000,220.000,1833,-34.323106,27769,0.159853,23548
unknown,222500,222.500,1935,-38.629421,27742,-9.735664,23538
unknown,225000,225.000,1868,-42.146216,27727,-19.546054,23531
unknown,227500,227.500,1832,-43.456898,27715,-29.230969,23518
unknown,230000,230.000,1870,-41.871331,27707,-38.749940,23520
unknown,232500,232.500,1770,-37.722753,27695,-48.062683,23514
unknown,235000,235.000,1607,-32.206351,27681,-57.129420,23513
unknown,237500,237.500,1623,-26.847384,27679,-65.911198,23512
unknown,240000,240.000,1846,-22.851586,27676,-74.370207,23515
unknown,242500,242.500,1952,-20.634769,27669,-82.470098,23513
unknown,245000,245.000,1888,-19.735563,27655,-90.176293,23510
unknown,247500,247.500,1855,-19.132184,27665,-97.456279,23506
unknown,250000,250.000,1895,-17.798223,27654,-104.279889,23512
unknown,252500,252.500,1792,-15.229242,27654,-110.619568,23507
unknown,255000,255.000,1628,-11.696020,27641,-116.450613,23501
unknown,257500,257.500,1646,-8.115809,27645,-121.751387,23503
unknown,260000,260.000,1866,-5.613214,27642,-126.503510,23506
unknown,262500,262.500,1963,-4.982621,27643,-130.692016,23504
unknown,265000,265.000,1898,-6.301433,27632,-134.305480,23508
unknown,267500,267.500,1865,-8.865320,27641,-137.336107,23506
unknown,270000,270.000,1903,-11.464284,27641,-139.779792,23503
unknown,272500,272.500,1791,-12.865415,27637,-141.636137,23501
unknown,275000,275.000,1627,-12.284662,27620,-142.908436,23503
unknown,277500,277.500,1650,-9.649731,27637,-143.603622,23501
unknown,280000,280.000,1872,-5.563314,27642,-143.732177,23499
unknown,282500,282.500,1964,-1.014367,27645,-143.308008,23501
unknown,285000,285.000,1903,3.011290,27630,-142.348289,23508
unknown,287500,287.500,1876,5.846351,27642,-140.873270,23496
unknown,290000,290.000,1922,7.268496,27647,-138.906057,23504
unknown,292500,292.500,1810,7.428769,27647,-136.472368,23510
unknown,295000,295.000,1648,6.667452,27635,-133.600258,23508
unknown,297500,297.500,1668,5.340301,27648,-130.319830,23497
unknown,300000,300.000,1884,3.744472,27651,-126.662922,23500
unknown,302500,302.500,1965,2.154061,27652,-122.662792,23501
unknown,305000,305.000,1901,0.898378,27639,-118.353776,23498
unknown,307500,307.500,1872,0.386548,27653,-113.770956,23498
unknown,310000,310.000,1913,1.017182,27658,-108.949822,23506
unknown,312500,312.500,1800,2.991443,27656,-103.925928,23505
unknown,315000,315.000,1644,6.125695,27648,-98.734570,23506
unknown,317500,317.500,1676,9.788162,27658,-93.410459,23509
unknown,320000,320.000,1901,13.040322,27658,-87.987420,23506
unknown,322500,322.500,1981,14.964404,27659,-82.498104,23504
unknown,325000,325.000,1915,15.052536,27659,-76.973719,23509
unknown,327500,327.500,1881,13.477873,27667,-71.443790,23517
unknown,330000,330.000,1920,11.099147,27674,-65.935942,23516
unknown,332500,332.500,1800,9.160835,27676,-60.475713,23509
unknown,335000,335.000,1646,8.793380,27670,-55.086401,23515
unknown,337500,337.500,1681,10.523058,27683,-49.788937,23528
unknown,340000,340.000,1909,14.014179,27686,-44.601796,23514
unknown,342500,342.500,1984,18.173816,27692,-39.540943,23520
unknown,345000,345.000,1919,21.589033,27691,-34.619804,23517
unknown,347500,347.500,1891,23.111549,27704,-29.849285,23534
unknown,350000,350.000,1934,22.329500,27708,-25.237808,23512
unknown,352500,352.500,1804,19.710150,27712,-20.791389,23520
unknown,355000,355.000,1648,16.344979,27703,-16.513739,23524
unknown,357500,357.500,1685,13.413258,27712,-12.406398,23532
unknown,360000,360.000,1913,11.615229,27725,-8.468888,23525
unknown,362500,362.500,1977,10.845341,27729,-4.698889,23525
unknown,365000,365.000,1910,10.266788,27630,-1.092439,23508
unknown,367500,367.500,1878,8.759085,27733,2.355859,23540
unknown,370000,370.000,1917,5.528946,27734,5.652609,23527
unknown,372500,372.500,1779,0.588436,27736,8.805395,23528
unknown,375000,375.000,1622,-5.142357,27729,11.822542,23532
unknown,377500,377.500,1662,-10.179059,27744,14.712880,23547
unknown,380000,380.000,1892,-13.122018,27746,17.485510,23537
unknown,382500,382.500,1954,-13.316794,27758,20.149577,23534
unknown,385000,385.000,1890,-11.213709,27731,22.714052,23537
unknown,387500,387.500,1864,-8.242342,27760,25.187528,23549
unknown,390000,390.000,1904,-6.236018,27760,27.578032,23540
unknown,392500,392.500,1767,-6.651006,27757,29.892858,23543
unknown,395000,395.000,1616,-9.927014,27746,32.138416,23535
unknown,397500,397.500,1657,-15.279598,27762,34.320111,23553
unknown,400000,400.000,1885,-21.024402,27763,36.442244,23541
unknown,402500,402.500,1942,-25.293581,27771,38.507938,23549
unknown,405000,405.000,1874,-26.826649,27759,40.519096,23539
unknown,407500,407.500,1850,-25.483979,27779,42.476378,23553
unknown,410000,410.000,1890,-22.257862,27770,44.379218,23545
unknown,412500,412.500,1751,-18.785574,27778,46.225854,23546
unknown,415000,415.000,1607,-16.595209,27762,48.013394,23543
unknown,417500,417.500,1659,-16.433607,27765,49.737904,23550
unknown,420000,420.000,1889,-17.981990,27767,51.394517,23542
unknown,422500,422.500,1942,-20.080110,27768,52.977563,23544
unknown,425000,425.000,1878,-21.340915,27762,54.480719,23548
unknown,427500,427.500,1858,-20.856722,27769,55.897176,23545
unknown,430000,430.000,1898,-18.659207,27771,57.219810,23547
unknown,432500,432.500,1752,-15.716030,27768,58.441375,23543
unknown,435000,435.000,1609,-13.468912,27769,59.554690,23540
unknown,437500,437.500,1661,-13.135941,27770,60.552836,23542
unknown,440000,440.000,1895,-15.112031,27765,61.429350,23545
unknown,442500,442.500,1941,-18.753736,27765,62.178413,23542
unknown,445000,445.000,1875,-22.651775,27767,62.795031,23546
unknown,447500,447.500,1852,-25.263770,27761,63.275205,23542
unknown,450000,450.000,1893,-25.610357,27760,63.616087,23542
unknown,452500,452.500,1743,-23.709565,27757,63.816119,23538
unknown,455000,455.000,1603,-20.549253,27756,63.875149,23542
unknown,457500,457.500,1661,-17.614972,27759,63.794530,23540
unknown,460000,460.000,1897,-16.197220,27754,63.577191,23542
unknown,462500,462.500,1937,-16.800450,27754,63.227684,23545
unknown,465000,465.000,1874,-18.921927,27750,62.752201,23539
unknown,467500,467.500,1857,-21.290293,27752,62.158573,23539
unknown,470000,470.000,1896,-22.438699,27750,61.456226,23541
unknown,472500,472.500,1743,-21.338266,27742,60.656122,23533
unknown,475000,475.000,1609,-17.803397,27740,59.770669,23536
unknown,477500,477.500,1673,-12.503081,27743,58.813601,23540
unknown,480000,480.000,1907,-6.607627,27738,57.799841,23539
unknown,482500,482.500,1951,-1.270382,27737,56.745332,23534
unknown,485000,485.000,1892,2.793924,27738,55.666858,23528
unknown,487500,487.500,1880,5.445085,27732,54.581836,23535
unknown,490000,490.000,1923,6.943694,27733,53.508103,23537
unknown,492500,492.500,1771,7.613279,27730,52.463684,23533
unknown,495000,495.000,1636,7.567478,27729,51.466557,23517
unknown,497500,497.500,1698,6.684878,27721,50.534408,23531
unknown,500000,500.000,1927,4.861573,27724,49.684389,23533
unknown,502500,502.500,1953,2.394442,27726,48.932875,23534
unknown,505000,505.000,1883,0.244367,27727,48.295233,23519
unknown,507500,507.500,1870,-0.039109,27727,47.785592,23537
unknown,510000,510.000,1915,3.211341,27724,47.416638,23536
unknown,512500,512.500,1772,11.071904,27722,47.199411,23532
unknown,515000,515.000,1656,23.395316,27722,47.143139,23521
unknown,517500,517.500,1738,38.581025,27724,47.255080,23534
unknown,520000,520.000,1981,53.918852,27733,47.540400,23533
unknown,522500,522.500,2014,66.419887,27725,48.002072,23536
unknown,525000,525.000,1954,73.809037,27721,48.640808,23517
unknown,527500,527.500,1942,75.252818,27729,49.455019,23538
unknown,530000,530.000,1983,71.493524,27726,50.440812,23532
unknown,532500,532.500,1819,64.322626,27727,51.592012,23537
unknown,535000,535.000,1687,55.634778,27715,52.900224,23528
unknown,537500,537.500,1751,46.511404,27729,54.354917,23534
unknown,540000,540.000,1970,36.782757,27731,55.943550,23537
unknown,542500,542.500,1975,25.298107,27733,57.651720,23539
unknown,545000,545.000,1892,10.790518,27722,59.463337,23527
unknown,547500,547.500,1860,-7.083224,27738,61.360827,23537
unknown,550000,550.000,1878,-27.063479,27738,63.325361,23542
unknown,552500,552.500,1700,-46.364158,27743,65.337089,23531
unknown,555000,555.000,1567,-61.553740,27740,67.375412,23536
unknown,557500,557.500,1638,-69.896049,27732,69.419243,23537
unknown,560000,560.000,1871,-70.552157,27734,71.447294,23544
unknown,562500,562.500,1890,-65.063123,27736,73.438361,23540
unknown,565000,565.000,1825,-56.831775,27732,75.371605,23534
unknown,567500,567.500,1816,-49.774113,27741,77.226838,23545
unknown,570000,570.000,1856,-46.709875,27738,78.984797,23539
unknown,572500,572.500,1688,-48.214162,27740,80.627403,23541
unknown,575000,575.000,1573,-52.471690,27735,82.138009,23529
unknown,577500,577.500,1655,-56.230487,27736,83.501631,23538
unknown,580000,580.000,1889,-56.439998,27735,84.705146,23537
unknown,582500,582.500,1905,-51.819121,27732,85.737476,23540
unknown,585000,585.000,1843,-43.602129,27733,86.589739,23526
unknown,587500,587.500,1836,-35.070098,27727,87.255364,23536
unknown,590000,590.000,1871,-30.038942,27743,87.730185,23540
unknown,592500,592.500,1695,-30.984316,27733,88.012490,23541
unknown,595000,595.000,1581,-37.693584,27725,88.103042,23536
unknown,597500,597.500,1664,-47.130528,27730,88.005060,23536
unknown,600000,600.000,1894,-54.655449,27731,87.724172,23539
unknown,602500,602.500,1904,-56.102330,27731,87.268326,23541
unknown,605000,605.000,1842,-49.775653,27718,86.647671,23527
unknown,607500,607.500,1840,-37.412145,27728,85.874409,23539
unknown,610000,610.000,1875,-23.589197,27725,84.962612,23534
unknown,612500,612.500,1709,-13.770381,27727,83.928017,23536
unknown,615000,615.000,1599,-11.838861,27717,82.787798,23528
unknown,617500,617.500,1689,-18.264923,27717,81.560308,23532
unknown,620000,620.000,1918,-29.821668,27712,80.264818,23534
unknown,622500,622.500,1920,-41.079033,27707,78.921234,23536
unknown,625000,625.000,1852,-47.064606,27713,77.549805,23509
unknown,627500,627.500,1840,-45.867077,27707,76.170832,23534
unknown,630000,630.000,1861,-39.880023,27700,74.804372,23528
unknown,632500,632.500,1683,-34.917265,27704,73.469950,23528
unknown,635000,635.000,1569,-37.374569,27720,72.186273,23518
unknown,637500,637.500,1650,-50.561175,27706,70.970967,23534
unknown,640000,640.000,1869,-71.842734,27705,69.840319,23533
unknown,642500,642.500,1867,-92.054296,27700,68.809049,23530
unknown,645000,645.000,1810,-97.785439,27713,67.890101,23514
unknown,647500,647.500,1827,-75.940019,27707,67.094462,23531
unknown,650000,650.000,1892,-18.934010,27701,66.431012,23534
unknown,652500,652.500,1774,71.520291,27700,65.906403,23531
unknown,655000,655.000,1776,183.670036,27709,65.524976,23526
unknown,657500,657.500,1997,298.513761,27697,65.288708,23533
unknown,660000,660.000,2336,395.235817,27698,65.197202,23533
unknown,662500,662.500,2417,457.313855,27701,65.247704,23528
unknown,665000,665.000,2394,477.028657,27708,65.435165,23521
unknown,667500,667.500,2370,456.724526,27700,65.752327,23536
unknown,670000,670.000,2324,406.468119,27696,66.189857,23536
unknown,672500,672.500,2032,339.202166,27699,66.736493,23533
unknown,675000,675.000,1835,265.484411,27705,67.379239,23533
unknown,677500,677.500,1880,190.021617,27696,68.103572,23533
unknown,680000,680.000,2072,111.398789,27694,68.893674,23533
unknown,682500,682.500,2004,25.002457,27694,69.732690,23531
unknown,685000,685.000,1850,-72.264989,27704,70.602990,23535
unknown,687500,687.500,1719,-177.689876,27686,71.486453,23533
unknown,690000,690.000,1613,-280.944975,27686,72.364745,23530
unknown,692500,692.500,1324,-365.824890,27687,73.219609,23532
unknown,695000,695.000,1172,-415.066289,27692,74.033148,23532
unknown,697500,697.500,1295,-416.460443,27686,74.788095,23535
unknown,700000,700.000,1595,-367.845130,27688,75.468082,23527
unknown,702500,702.500,1689,-278.924928,27681,76.057880,23529
unknown,705000,705.000,1739,-169.068959,27694,76.543626,23532
unknown,707500,707.500,1825,-61.784621,27681,76.913027,23533
unknown,710000,710.000,1913,22.162537,27679,77.155527,23529
unknown,712500,712.500,1773,70.524243,27679,77.262450,23531
unknown,715000,715.000,1685,82.254895,27681,77.227108,23530
unknown,717500,717.500,1789,66.342332,27672,77.044872,23537
unknown,720000,720.000,1994,37.480114,27681,76.713206,23524
unknown,722500,722.500,1963,10.393648,27680,76.231661,23530
unknown,725000,725.000,1889,-5.016110,27680,75.601835,23537
unknown,727500,727.500,1881,-6.053222,27680,74.827288,23532
unknown,730000,730.000,1902,3.421356,27685,73.913427,23534
unknown,732500,732.500,1723,15.997699,27686,72.867346,23540
unknown,735000,735.000,1637,24.574804,27684,71.697639,23530
unknown,737500,737.500,1755,25.405093,27678,70.414180,23534
unknown,740000,740.000,1971,19.197599,27679,69.027873,23531
unknown,742500,742.500,1952,10.093322,27678,67.550376,23528
unknown,745000,745.000,1890,3.244545,27676,65.993815,23535
unknown,747500,747.500,1888,2.241667,27669,64.370464,23532
unknown,750000,750.000,1907,7.556821,27670,62.692433,23531
unknown,752500,752.500,1728,16.599494,27665,60.971335,23533
unknown,755000,755.000,1647,25.199543,27661,59.217965,23528
unknown,757500,757.500,1766,29.706920,27664,57.441971,23529
unknown,760000,760.000,1977,28.688187,27657,55.651548,23532
unknown,762500,762.500,1957,23.466499,27654,53.853135,23535
unknown,765000,765.000,1897,17.337706,27652,52.051146,23524
unknown,767500,767.500,1901,13.913476,27649,50.247716,23533
unknown,770000,770.000,1915,15.411871,27646,48.442481,23530
unknown,772500,772.500,1736,21.686797,27644,46.632398,23527
unknown,775000,775.000,1654,30.399953,27646,44.811597,23525
unknown,777500,777.500,1780,38.191615,27640,42.971276,23525
unknown,780000,780.000,1994,42.258455,27641,41.099647,23528
unknown,782500,782.500,1970,41.595325,27632,39.181925,23525
unknown,785000,785.000,1911,37.354462,27635,37.200365,23520
unknown,787500,787.500,1918,32.209578,27628,35.134351,23520
unknown,790000,790.000,1930,29.072192,27633,32.960539,23525
unknown,792500,792.500,1743,29.782080,27623,30.653039,23520
unknown,795000,795.000,1660,34.368418,27625,28.183658,23519
