person_name,time_us,time_ms,ecg_raw,ecg_bandpass_0.5_45Hz,ppg_ir_raw,ppg_ir_bandpass_0.5_8Hz,ppg_red_raw
unknown,0,0.000,,,27311,-128.595642,24212
unknown,2500,2.500,,,27325,-140.801862,24204
unknown,5000,5.000,,,27329,-152.970920,24205
unknown,7500,7.500,,,27330,-165.019226,24216
unknown,10000,10.000,,,27338,-176.863514,24230
unknown,12500,12.500,,,27349,-188.421717,24214
unknown,15000,15.000,,,27351,-199.613845,24219
unknown,17500,17.500,,,27353,-210.362842,24222
unknown,20000,20.000,,,27357,-220.595424,24223
unknown,22500,22.500,,,27372,-230.242874,24224
unknown,25000,25.000,,,27373,-239.241793,24218
unknown,27500,27.500,,,27371,-247.534793,24224
unknown,30000,30.000,,,27379,-255.071120,24233
unknown,32500,32.500,,,27378,-261.807208,24225
unknown,35000,35.000,,,27383,-267.707145,24227
unknown,37500,37.500,,,27372,-272.743052,24226
unknown,40000,40.000,,,27384,-276.895367,24234
unknown,42500,42.500,,,27393,-280.153032,24227
unknown,45000,45.000,,,27396,-282.513575,24233
unknown,47500,47.500,,,27386,-283.983092,24230
unknown,50000,50.000,,,27397,-284.576128,24237
unknown,52500,52.500,,,27400,-284.315451,24236
unknown,55000,55.000,,,27402,-283.231730,24237
unknown,57500,57.500,,,27657,-281.363123,24329
unknown,60000,60.000,,,27411,-278.754764,24234
unknown,62500,62.500,,,27413,-275.458175,24240
unknown,65000,65.000,,,27415,-271.530603,24246
unknown,67500,67.500,,,27415,-267.034284,24234
unknown,70000,70.000,,,27414,-262.035656,24242
unknown,72500,72.500,,,27421,-256.604514,24245
unknown,75000,75.000,,,27422,-250.813145,24246
unknown,77500,77.500,,,27422,-244.735420,24238
unknown,80000,80.000,,,27425,-238.445884,24252
unknown,82500,82.500,,,27433,-232.018843,24248
unknown,85000,85.000,,,27441,-225.527455,24255
unknown,87500,87.500,,,27428,-219.042850,24240
unknown,90000,90.000,,,27434,-212.633281,24247
unknown,92500,92.500,,,27436,-206.363316,24255
unknown,95000,95.000,,,27445,-200.293089,24257
unknown,97500,97.500,,,27440,-194.477615,24250
unknown,100000,100.000,,,27446,-188.966173,24256
unknown,102500,102.500,,,27451,-183.801774,24258
unknown,105000,105.000,,,27449,-179.020717,24264
unknown,107500,107.500,,,27443,-174.652229,24253
unknown,110000,110.000,,,27458,-170.718215,24257
unknown,112500,112.500,,,27465,-167.233092,24262
unknown,115000,115.000,,,27459,-164.203735,24263
unknown,117500,117.500,,,27458,-161.629519,24257
unknown,120000,120.000,,,27465,-159.502457,24266
unknown,122500,122.500,,,27465,-157.807445,24266
unknown,125000,125.000,,,27467,-156.522587,24263
unknown,127500,127.500,,,27465,-155.619613,24254
unknown,130000,130.000,,,27470,-155.064381,24262
unknown,132500,132.500,,,27478,-154.817450,24265
unknown,135000,135.000,,,27479,-154.834712,24263
unknown,137500,137.500,,,27480,-155.068094,24258
unknown,140000,140.000,,,27482,-155.466291,24268
unknown,142500,142.500,,,27481,-155.975544,24265
unknown,145000,145.000,,,27478,-156.540441,24269
unknown,147500,147.500,,,27476,-157.104728,24261
unknown,150000,150.000,,,27480,-157.612126,24263
unknown,152500,152.500,,,27481,-158.007138,24262
unknown,155000,155.000,,,27481,-158.235836,24266
unknown,157500,157.500,,,27481,-158.246617,24262
unknown,160000,160.000,,,27484,-157.990918,24264
unknown,162500,162.500,,,27482,-157.423881,24262
unknown,165000,165.000,,,27500,-156.504965,24265
unknown,167500,167.500,,,27483,-155.198479,24262
unknown,170000,170.000,,,27493,-153.474054,24260
unknown,172500,172.500,,,27498,-151.307032,24262
unknown,175000,175.000,,,27496,-148.678766,24261
unknown,177500,177.500,,,27497,-145.576845,24258
unknown,180000,180.000,,,27499,-141.995215,24272
unknown,182500,182.500,,,27508,-137.934227,24268
unknown,185000,185.000,,,27517,-133.400583,24265
unknown,187500,187.500,,,27522,-128.407201,24255
unknown,190000,190.000,,,27511,-122.972992,24266
unknown,192500,192.500,,,27520,-117.122562,24276
unknown,195000,195.000,,,27529,-110.885834,24270
unknown,197500,197.500,,,27547,-104.297604,24261
unknown,200000,200.000,,,27536,-97.397031,24273
unknown,202500,202.500,,,27544,-90.227081,24276
unknown,205000,205.000,,,27554,-82.833922,24279
unknown,207500,207.500,,,27578,-75.266275,24269
unknown,210000,210.000,,,27560,-67.574757,24280
unknown,212500,212.500,,,27562,-59.811188,24283
unknown,215000,215.000,,,27571,-52.027902,24286
unknown,217500,217.500,,,27593,-44.277063,24268
unknown,220000,220.000,,,27585,-36.609983,24288
unknown,222500,222.500,,,27591,-29.076478,24286
unknown,225000,225.000,,,27599,-21.724239,24292
unknown,227500,227.500,,,27619,-14.598253,24281
unknown,230000,230.000,,,27614,-7.740272,24295
unknown,232500,232.500,,,27610,-1.188330,24293
unknown,235000,235.000,,,27622,5.023677,24298
unknown,237500,237.500,,,27639,10.866344,24292
unknown,240000,240.000,,,27625,16.315040,24295
unknown,242500,242.500,,,27629,21.350126,24300
unknown,245000,245.000,,,27640,25.957089,24307
unknown,247500,247.500,,,27665,30.126608,24303
unknown,250000,250.000,,,27646,33.854544,24304
unknown,252500,252.500,,,27642,37.141860,24301
unknown,255000,255.000,,,27653,39.994465,24306
unknown,257500,257.500,,,27674,42.422999,24306
unknown,260000,260.000,,,27659,44.442550,24304
unknown,262500,262.500,,,27661,46.072323,24307
unknown,265000,265.000,,,27663,47.335248,24313
unknown,267500,267.500,,,27673,48.257559,24301
unknown,270000,270.000,,,27663,48.868324,24311
unknown,272500,272.500,,,27660,49.198957,24306
unknown,275000,275.000,,,27665,49.282709,24310
unknown,277500,277.500,,,27670,49.154144,24299
unknown,280000,280.000,,,27666,48.848619,24305
unknown,282500,282.500,,,27668,48.401763,24309
unknown,285000,285.000,,,27666,47.848977,24302
unknown,287500,287.500,,,27669,47.224953,24306
unknown,290000,290.000,,,27661,46.563218,24303
unknown,292500,292.500,,,27658,45.895723,24305
unknown,295000,295.000,,,27664,45.252463,24308
unknown,297500,297.500,,,27663,44.661154,24306
unknown,300000,300.000,,,27664,44.146953,24308
unknown,302500,302.500,,,27667,43.732240,24309
unknown,305000,305.000,,,27667,43.436450,24301
unknown,307500,307.500,,,27655,43.275972,24311
unknown,310000,310.000,,,27661,43.264100,24304
unknown,312500,312.500,,,27664,43.411043,24315
unknown,315000,315.000,,,27659,43.724001,24306
unknown,317500,317.500,,,27662,44.207282,24304
unknown,320000,320.000,,,27662,44.862480,24308
unknown,322500,322.500,,,27666,45.688697,24310
unknown,325000,325.000,,,27659,46.682806,24311
unknown,327500,327.500,,,27658,47.839747,24302
unknown,330000,330.000,,,27663,49.152861,24305
unknown,332500,332.500,,,27657,50.614232,24308
unknown,335000,335.000,,,27656,52.215064,24309
unknown,337500,337.500,,,27657,53.946046,24296
unknown,340000,340.000,,,27664,55.797728,24305
unknown,342500,342.500,,,27667,57.760889,24309
unknown,345000,345.000,,,27661,59.826890,24307
unknown,347500,347.500,,,27661,61.987995,24300
unknown,350000,350.000,,,27663,64.237681,24303
unknown,352500,352.500,,,27673,66.570896,24311
unknown,355000,355.000,,,27669,68.984285,24312
unknown,357500,357.500,,,27674,71.476367,24307
unknown,360000,360.000,,,27681,74.047662,24307
unknown,362500,362.500,,,27686,76.700764,24307
unknown,365000,365.000,,,27674,79.440361,24314
unknown,367500,367.500,,,27683,82.273191,24330
unknown,370000,370.000,,,27689,85.207947,24310
unknown,372500,372.500,,,27691,88.255122,24315
unknown,375000,375.000,,,27683,91.426800,24316
unknown,377500,377.500,,,27699,94.736387,24317
unknown,380000,380.000,,,27708,98.198306,24309
unknown,382500,382.500,,,27710,101.827635,24310
unknown,385000,385.000,,,27697,105.639716,24324
unknown,387500,387.500,,,27712,109.649721,24325
unknown,390000,390.000,,,27724,113.872200,24317
unknown,392500,392.500,,,27723,118.320609,24320
unknown,395000,395.000,,,27712,123.006827,24334
unknown,397500,397.500,,,27733,127.940669,24325
unknown,400000,400.000,,,27740,133.129409,24323
unknown,402500,402.500,,,27750,138.577316,24323
unknown,405000,405.000,,,27739,144.285217,24334
unknown,407500,407.500,,,27760,150.250088,24333
unknown,410000,410.000,,,27757,156.464690,24327
unknown,412500,412.500,,,27762,162.917250,24330
unknown,415000,415.000,,,27762,169.591197,24336
unknown,417500,417.500,,,27778,176.464965,24341
unknown,420000,420.000,,,27782,183.511857,24336
unknown,422500,422.500,,,27780,190.699985,24340
unknown,425000,425.000,,,27780,197.992283,24338
unknown,427500,427.500,,,27798,205.346600,24358
unknown,430000,430.000,,,27806,212.715874,24340
unknown,432500,432.500,,,27808,220.048384,24343
unknown,435000,435.000,,,27809,227.288082,24353
unknown,437500,437.500,,,27820,234.375002,24355
unknown,440000,440.000,,,27828,241.245747,24350
unknown,442500,442.500,,,27834,247.834037,24356
unknown,445000,445.000,,,27835,254.071329,24360
unknown,447500,447.500,,,27850,259.887495,24368
unknown,450000,450.000,,,27850,265.211543,24356
unknown,452500,452.500,,,27852,269.972387,24357
unknown,455000,455.000,,,27854,274.099647,24359
unknown,457500,457.500,,,27871,277.524469,24371
unknown,460000,460.000,,,27870,280.180363,24357
unknown,462500,462.500,,,27876,282.004040,24370
unknown,465000,465.000,,,27697,282.936240,24324
unknown,467500,467.500,,,27884,282.922538,24380
unknown,470000,470.000,,,27886,281.914122,24368
unknown,472500,472.500,,,27884,279.868528,24370
unknown,475000,475.000,,,27882,276.750325,24369
unknown,477500,477.500,,,27881,272.531731,24384
unknown,480000,480.000,,,27887,267.193167,24371
unknown,482500,482.500,,,27889,260.723724,24367
unknown,485000,485.000,,,27868,253.121546,24363
unknown,487500,487.500,,,27856,244.394122,24369
unknown,490000,490.000,,,27857,234.558471,24353
unknown,492500,492.500,,,27837,223.641235,24348
unknown,495000,495.000,,,27817,211.678654,24350
unknown,497500,497.500,,,27810,198.716447,24345
unknown,500000,500.000,,,27795,184.809571,24337
unknown,502500,502.500,,,27773,170.021885,24331
unknown,505000,505.000,,,27753,154.425706,24325
unknown,507500,507.500,,,27731,138.101264,24324
unknown,510000,510.000,,,27701,121.136063,24302
unknown,512500,512.500,,,27669,103.624155,24295
unknown,515000,515.000,,,27620,85.665335,24284
unknown,517500,517.500,,,27604,67.364257,24274
unknown,520000,520.000,,,27582,48.829497,24265
unknown,522500,522.500,,,27552,30.172558,24260
unknown,525000,525.000,,,27835,11.506838,24360
unknown,527500,527.500,,,27516,-7.053434,24235
unknown,530000,530.000,,,27505,-25.394275,24234
unknown,532500,532.500,,,27482,-43.403030,24224
unknown,535000,535.000,,,27461,-60.969448,24221
unknown,537500,537.500,,,27460,-77.986732,24215
unknown,540000,540.000,,,27449,-94.352558,24211
unknown,542500,542.500,,,27440,-109.970052,24211
unknown,545000,545.000,,,27426,-124.748706,24203
unknown,547500,547.500,,,27424,-138.605224,24199
unknown,550000,550.000,,,27418,-151.464301,24197
unknown,552500,552.500,,,27410,-163.259305,24197
unknown,555000,555.000,,,27395,-173.932868,24195
unknown,557500,557.500,,,27394,-183.437384,24192
unknown,560000,560.000,,,27396,-191.735387,24188
unknown,562500,562.500,,,27383,-198.799832,24187
unknown,565000,565.000,,,27375,-204.614254,24181
unknown,567500,567.500,,,27371,-209.172816,24181
unknown,570000,570.000,,,27375,-212.480244,24178
unknown,572500,572.500,,,27374,-214.551646,24183
unknown,575000,575.000,,,27357,-215.412222,24174
unknown,577500,577.500,,,27364,-215.096870,24179
unknown,580000,580.000,,,27364,-213.649687,24186
unknown,582500,582.500,,,27373,-211.123384,24185
unknown,585000,585.000,,,27376,-207.578602,24179
unknown,587500,587.500,,,27371,-203.083168,24184
unknown,590000,590.000,,,27380,-197.711266,24178
unknown,592500,592.500,,,27394,-191.542561,24184
unknown,595000,595.000,,,27399,-184.661279,24185
unknown,597500,597.500,,,27402,-177.155240,24193
unknown,600000,600.000,,,27410,-169.114880,24198
unknown,602500,602.500,,,27419,-160.632257,24199
unknown,605000,605.000,,,27436,-151.800059,24192
unknown,607500,607.500,,,27433,-142.710625,24210
unknown,610000,610.000,,,27443,-133.454987,24205
unknown,612500,612.500,,,27462,-124.121956,24215
unknown,615000,615.000,,,27472,-114.797243,24202
unknown,617500,617.500,,,27472,-105.562644,24221
unknown,620000,620.000,,,27473,-96.495287,24218
unknown,622500,622.500,,,27496,-87.666952,24228
unknown,625000,625.000,,,27493,-79.143471,24212
unknown,627500,627.500,,,27503,-70.984212,24223
unknown,630000,630.000,,,27511,-63.241654,24226
unknown,632500,632.500,,,27517,-55.961058,24233
unknown,635000,635.000,,,27505,-49.180232,24222
unknown,637500,637.500,,,27526,-42.929392,24236
unknown,640000,640.000,,,27526,-37.231121,24232
unknown,642500,642.500,,,27541,-32.100420,24239
unknown,645000,645.000,,,27526,-27.544858,24231
unknown,647500,647.500,,,27534,-23.564800,24235
unknown,650000,650.000,,,27531,-20.153727,24234
unknown,652500,652.500,,,27544,-17.298628,24243
unknown,655000,655.000,,,27357,-14.980464,24174
unknown,657500,657.500,,,27539,-13.174691,24238
unknown,660000,660.000,,,27548,-11.851844,24242
unknown,662500,662.500,,,27541,-10.978157,24243
unknown,665000,665.000,,,27548,-10.516222,24228
unknown,667500,667.500,,,27540,-10.425681,24245
unknown,670000,670.000,,,27532,-10.663917,24241
unknown,672500,672.500,,,27544,-11.186769,24242
unknown,675000,675.000,,,27540,-11.949232,24238
unknown,677500,677.500,,,27542,-12.906142,24238
unknown,680000,680.000,,,27546,-14.012851,24246
