person_name,time_us,time_ms,ecg_raw,ecg_bandpass_0.5_45Hz,ppg_ir_raw,ppg_ir_bandpass_0.5_8Hz,ppg_red_raw
unknown,0,0.000,1625,41.055060,27387,161.019481,24013
unknown,500,0.500,1908,57.813864,27580,150.101733,24019
unknown,2500,2.500,1731,63.131061,27391,139.413675,24018
unknown,5000,5.000,1964,55.768649,27399,129.034107,24017
unknown,7500,7.500,1953,39.021655,27400,119.037598,24017
unknown,10000,10.000,1884,19.323790,27409,109.493713,24025
unknown,12500,12.500,1886,3.786605,27415,100.466303,24023
unknown,15000,15.000,1915,-2.370460,27414,92.012851,24021
unknown,17500,17.500,1738,2.452452,27408,84.183886,24021
unknown,20000,20.000,1644,15.938007,27422,77.022478,24033
unknown,22500,22.500,1763,33.004475,27428,70.563811,24028
unknown,25000,25.000,2001,47.885695,27437,64.834843,24027
unknown,27500,27.500,1987,56.299772,27433,59.854053,24030
unknown,30000,30.000,1921,56.888708,27440,55.631286,24044
unknown,32500,32.500,1922,51.440649,27446,52.167681,24032
unknown,35000,35.000,1945,43.901071,27454,49.455707,24036
unknown,37500,37.500,1763,38.639960,27460,47.479280,24035
unknown,40000,40.000,1664,38.694535,27461,46.213977,24048
unknown,42500,42.500,1782,44.666805,27467,45.627341,24031
unknown,45000,45.000,2018,54.655824,27472,45.679268,24037
unknown,47500,47.500,2003,65.177443,27466,46.322477,24036
unknown,50000,50.000,1941,72.643079,27480,47.503055,24049
unknown,52500,52.500,1946,74.779011,27480,49.161071,24040
unknown,55000,55.000,1969,71.431661,27489,51.231252,24041
unknown,57500,57.500,1780,64.481924,27339,53.643712,23996
unknown,60000,60.000,1675,56.961132,27492,56.324730,24053
unknown,62500,62.500,1787,51.771529,27497,59.197562,24047
unknown,65000,65.000,2018,50.545714,27499,62.183284,24040
unknown,67500,67.500,1999,53.090232,27492,65.201651,24047
unknown,70000,70.000,1935,57.596555,27507,68.171965,24059
unknown,72500,72.500,1936,61.482660,27507,71.013945,24042
unknown,75000,75.000,1955,62.482546,27505,73.648585,24046
unknown,77500,77.500,1767,59.524837,27507,75.998988,24042
unknown,80000,80.000,1667,53.057039,27506,77.991183,24061
unknown,82500,82.500,1781,44.721787,27509,79.554893,24048
unknown,85000,85.000,2005,36.565593,27507,80.624258,24045
unknown,87500,87.500,1980,30.144397,27500,81.138517,24045
unknown,90000,90.000,1905,25.911318,27504,81.042614,24061
unknown,92500,92.500,1903,23.129253,27499,80.287748,24044
unknown,95000,95.000,1913,20.312286,27504,78.831843,24043
unknown,97500,97.500,1719,15.971107,27490,76.639955,24048
unknown,100000,100.000,1620,9.316512,27497,73.684581,24052
unknown,102500,102.500,1738,0.609692,27486,69.945899,24038
unknown,105000,105.000,1962,-8.982218,27476,65.411919,24039
unknown,107500,107.500,1929,-17.940707,27454,60.078547,24042
unknown,110000,110.000,1856,-25.094586,27450,53.949566,24039
unknown,112500,112.500,1850,-30.139202,27436,47.036534,24024
unknown,115000,115.000,1861,-33.741324,27420,39.358598,24017
unknown,117500,117.500,1666,-37.187436,27401,30.942229,24014
unknown,120000,120.000,1570,-41.741526,27385,21.820889,24008
unknown,122500,122.500,1692,-48.009015,27373,12.034619,24000
unknown,125000,125.000,1914,-55.598561,27357,1.629567,23999
unknown,127500,127.500,1879,-63.237016,27466,-9.342540,24036
unknown,130000,130.000,1809,-69.287377,27327,-20.824981,23985
unknown,132500,132.500,1810,-72.438409,27312,-32.756665,23978
unknown,135000,135.000,1827,-72.258846,27300,-45.072796,23977
unknown,137500,137.500,1641,-69.371784,27275,-57.705558,23971
unknown,140000,140.000,1535,-65.176370,27268,-70.584838,23969
unknown,142500,142.500,1684,-61.245736,27252,-83.638936,23959
unknown,145000,145.000,1913,-58.671096,27247,-96.795304,23954
