person_name,time_us,time_ms,ecg_raw,ecg_bandpass_0.5_45Hz,ppg_ir_raw,ppg_ir_bandpass_0.5_8Hz,ppg_red_raw
unknown,0,0.000,1948,104.357762,28239,-30.011471,23477
unknown,2500,2.500,1914,52.914765,28238,-35.844214,23484
unknown,5000,5.000,1867,-3.506909,28243,-41.638775,23479
unknown,7500,7.500,1885,-50.673661,28247,-47.359367,23474
unknown,10000,10.000,1880,-78.108941,28241,-52.970743,23479
unknown,12500,12.500,1678,-82.306626,28242,-58.438500,23478
unknown,15000,15.000,1607,-67.305903,28243,-63.729390,23479
unknown,17500,17.500,1752,-42.576721,28238,-68.811622,23469
unknown,20000,20.000,1954,-19.173169,28246,-73.655157,23479
unknown,22500,22.500,1920,-5.697056,28245,-78.231994,23482
unknown,25000,25.000,1872,-5.573358,28255,-82.516444,23484
unknown,27500,27.500,1891,-16.527455,28246,-86.485374,23472
unknown,30000,30.000,1879,-32.246446,28251,-90.118445,23484
unknown,32500,32.500,1680,-45.376629,28248,-93.398310,23481
unknown,35000,35.000,1611,-50.573877,28252,-96.310797,23482
unknown,37500,37.500,1760,-46.422456,28246,-98.845049,23472
unknown,40000,40.000,1962,-35.589487,28255,-100.993640,23482
unknown,42500,42.500,1926,-23.332862,28260,-102.752653,23485
unknown,45000,45.000,1877,-15.117567,28263,-104.121715,23476
unknown,47500,47.500,1894,-14.376801,28249,-105.104008,23476
unknown,50000,50.000,1876,-21.299179,28268,-105.706227,23483
unknown,52500,52.500,1672,-33.031299,28267,-105.938507,23481
unknown,55000,55.000,1602,-45.081902,28265,-105.814314,23490
unknown,57500,57.500,1750,-53.250913,28263,-105.350286,23476
unknown,60000,60.000,1946,-55.257355,28272,-104.566056,23485
unknown,62500,62.500,1909,-51.437349,28272,-103.484023,23489
unknown,65000,65.000,1862,-44.317498,28278,-102.129105,23490
unknown,67500,67.500,1879,-37.344120,28274,-100.528450,23482
unknown,70000,70.000,1866,-33.368644,28285,-98.711133,23491
unknown,72500,72.500,1662,-33.536896,28288,-96.707820,23493
unknown,75000,75.000,1598,-37.007671,28293,-94.550417,23492
unknown,77500,77.500,1753,-41.546195,28280,-92.271708,23486
unknown,80000,80.000,1953,-44.668593,28290,-89.904973,23492
unknown,82500,82.500,1917,-44.805542,28293,-87.483613,23489
unknown,85000,85.000,1872,-41.981391,28294,-85.040759,23493
unknown,87500,87.500,1890,-37.742020,28292,-82.608896,23493
unknown,90000,90.000,1869,-34.399742,28302,-80.219494,23496
unknown,92500,92.500,1660,-33.952016,28296,-77.902640,23499
unknown,95000,95.000,1593,-37.155465,28300,-75.686705,23492
unknown,97500,97.500,1749,-43.153609,28299,-73.598019,23486
